快照日期,board_code,一级行业,二级行业,三级行业,当前排名,当前涨跌幅,今开,最高,最低,现价,振幅,换手率,成交额_亿元,昨日排名,昨日涨跌幅,排名较昨日改善,含今日5日涨跌幅,含今日10日涨跌幅,截至昨日20日涨跌幅,截至昨日60日涨跌幅,当前较60日峰值回撤,6月行情涨跌幅,7月至当前涨跌幅,轮动档位,原始轮动标签,轮动得分,两周涨跌幅,B周涨跌幅,近后半段排名分位,量能后半段前半段比,科技口径
2026-07-17,BK1593,通信,通信设备,通信终端及配件,242,-2.7700,3700.6400,3727.2600,3632.7800,3633.6900,2.5300,3.1500,108.4892,300,-1.2000,58,-8.0302,-9.3706,-12.0606,-15.2669,-24.9436,-5.1872,-11.1743,普通轮动,普通轮动,-0.4000,-6.7887,-5.4100,0.7039,1.0057,核心科技
2026-07-17,BK1469,建筑材料,装修建材,涂料,244,-2.7900,901.2900,910.2400,871.2600,874.1100,4.3400,0.9500,1.9975,158,0.5100,-86,-6.8013,-3.7769,-7.9843,-27.9210,-29.2739,-19.0561,1.4594,退潮,退潮,-12.2000,-1.0152,-4.1264,0.6599,0.9434,非核心科技
2026-07-17,BK1597,医药生物,生物制品,血液制品,245,-2.8200,4332.9900,4359.5500,4219.0900,4222.2600,3.2300,1.1100,8.7117,280,-0.7100,35,4.3977,2.4518,-1.3042,-17.9771,-19.2765,-19.9692,8.0828,持续主线,持续主线,58.5000,5.4248,7.4271,0.2617,1.1186,非核心科技
2026-07-17,BK1317,电力设备,光伏设备,光伏加工设备,245,-2.8200,6538.6200,6542.9200,6318.9100,6357.6600,3.4200,1.4500,29.8720,269,-0.5500,24,-14.2447,-20.0897,-18.9945,-25.1514,-33.2485,2.0700,-24.0197,退潮,退潮,-21.2000,-17.7708,-11.7563,0.8694,0.6967,非核心科技
2026-07-17,BK1583,食品饮料,休闲食品,零食,247,-2.8300,1861.1600,1890.7000,1814.3600,1814.8200,4.0900,1.9000,12.4281,136,0.6300,-111,3.4855,1.8741,2.1033,-6.4088,-14.4742,-16.6401,7.0803,上升轮动,上升轮动,40.8000,4.8411,6.4994,0.2665,1.1005,非核心科技
2026-07-17,BK1446,计算机,计算机设备,其他计算机设备,248,-2.8700,7630.2000,7665.4700,7426.3000,7434.5500,3.1200,2.3000,245.5142,242,-0.1500,-6,-7.9359,-8.6535,-11.2060,-17.0073,-27.0963,-6.1784,-9.9601,退潮,退潮,-17.5000,-5.9544,-5.2156,0.7252,1.0700,核心科技
2026-07-17,BK1306,电力设备,电池,蓄电池及其他电池,249,-2.9100,2241.7100,2241.7100,2163.4600,2170.8000,3.5000,1.6100,12.3939,228,-0.0400,-21,-5.4712,-13.1344,-14.8062,-32.3367,-33.8033,-9.8591,-11.2460,普通轮动,普通轮动,-6.7000,-10.5308,-2.6380,0.6184,0.6641,非核心科技
2026-07-17,BK1557,社会服务,教育,培训教育,250,-2.9300,4038.6700,4070.0500,3897.9400,3900.4400,4.2800,1.5700,9.0647,245,-0.1600,-5,-4.6374,-7.7124,-10.3852,-20.6039,-26.2743,-15.1357,-3.6617,普通轮动,普通轮动,-2.9000,-4.9267,-1.7589,0.6000,0.5543,非核心科技
2026-07-17,BK1566,社会服务,专业服务,检测服务,251,-2.9600,7490.3300,7507.5200,7249.0400,7265.1500,3.4500,1.7400,23.3970,234,-0.0700,-17,-7.5400,-13.0236,-12.8835,-14.8927,-21.3899,-4.2497,-11.9877,普通轮动,普通轮动,-9.8000,-10.3705,-4.7197,0.6837,0.8218,非核心科技
2026-07-17,BK1517,农林牧渔,种植业,食用菌,252,-2.9800,1260.6000,1275.8000,1225.9400,1228.6800,3.9400,2.5200,2.7416,236,-0.0900,-16,-3.7086,-8.3981,-7.7006,-30.1738,-36.9675,-21.1370,-0.3616,普通轮动,普通轮动,13.9000,-5.5845,-0.7510,0.4955,0.6634,非核心科技
2026-07-17,BK1392,机械设备,工程机械,工程机械器件,252,-2.9800,15418.5200,15418.5200,14963.5700,14989.8400,2.9400,0.7900,9.5240,287,-0.8300,35,-8.7061,-15.8105,-13.9645,-8.3263,-20.4727,0.6138,-12.1299,普通轮动,普通轮动,-2.9000,-13.2246,-5.9020,0.6801,0.4930,非核心科技
2026-07-17,BK1546,商贸零售,互联网电商,电商服务,254,-3.0000,2250.2200,2276.2700,2183.2100,2186.3900,4.1300,4.9300,13.9944,80,0.9900,-174,-2.0787,-6.9279,-3.6712,-14.4114,-26.1446,-8.2756,-3.8790,普通轮动,普通轮动,14.6000,-4.0494,0.9498,0.4831,0.8103,非核心科技
2026-07-17,BK1588,通信,通信服务,通信工程及服务,255,-3.0200,2528.0800,2549.8400,2469.0600,2469.5100,3.1700,3.5100,28.1995,231,-0.0600,-24,-6.6767,-12.2230,-13.3991,-28.7477,-33.9030,-11.3561,-10.6672,普通轮动,普通轮动,6.4000,-9.4896,-3.7705,0.6279,1.0273,核心科技
2026-07-17,BK1532,轻工制造,包装印刷,金属包装,256,-3.0300,2804.0100,2825.1000,2722.5000,2725.6100,3.6500,1.0900,6.9816,212,0.1100,-44,-3.4405,-6.4717,-7.4967,-10.6044,-21.2095,-9.9939,-5.4100,普通轮动,普通轮动,11.0000,-3.5492,-0.4233,0.5062,0.7063,非核心科技
2026-07-17,BK1510,农林牧渔,养殖业,其他养殖,257,-3.0400,770.8300,780.8400,745.1100,747.7100,4.6300,0.8200,0.7110,207,0.1400,-50,-0.9388,-3.0152,0.0267,-24.7799,-26.9376,-18.3320,5.5957,普通轮动,普通轮动,24.9000,0.0256,2.1671,0.4588,0.8339,非核心科技
2026-07-17,BK1401,机械设备,专用设备,纺织服装设备,258,-3.0500,3450.8300,3452.1700,3328.4100,3336.5900,3.6000,1.6100,9.2978,271,-0.5700,13,-8.2594,-12.7365,-15.9262,-14.7272,-24.1719,-8.4948,-14.3128,退潮,退潮,-21.6000,-9.9912,-5.3733,0.7543,0.6656,非核心科技
2026-07-17,BK1387,环保,环保设备Ⅱ,环保设备Ⅲ,259,-3.0800,3319.1300,3329.8300,3228.0700,3231.5200,3.0500,1.3900,21.2401,273,-0.5800,14,-9.1692,-15.1449,-13.0937,-14.1454,-25.0687,-3.7696,-15.1924,普通轮动,普通轮动,-10.0000,-12.4483,-6.2827,0.7448,0.7396,非核心科技
2026-07-17,BK1396,机械设备,通用设备,金属制品,260,-3.0900,5298.8600,5310.0100,5137.2000,5138.2900,3.2600,2.3800,129.6347,257,-0.3500,-3,-8.8657,-14.1531,-13.9425,-15.5820,-24.9006,-4.4711,-12.1003,普通轮动,普通轮动,-3.0000,-11.4159,-5.9598,0.7223,0.6498,非核心科技
2026-07-17,BK1529,汽车,汽车零部件,汽车电子电气系统,260,-3.0900,3570.4500,3588.3600,3458.0800,3459.3200,3.6500,1.5200,50.5417,240,-0.1400,-20,-7.4725,-10.8619,-11.8120,-20.5403,-26.9288,-7.4379,-10.1131,普通轮动,普通轮动,-0.7000,-8.0197,-4.5222,0.6944,0.6772,非核心科技
2026-07-17,BK1455,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,262,-3.1100,4920.9800,4936.2500,4776.3800,4776.4800,3.2400,1.5400,54.5926,263,-0.4600,1,-7.1464,-9.7965,-9.2628,-15.3382,-22.4720,-4.9297,-9.4284,退潮,退潮,-17.9000,-6.9011,-4.1660,0.6783,0.5365,非核心科技
2026-07-17,BK1335,电子,光学光电子,面板,263,-3.1300,3184.1600,3187.9600,3089.2900,3099.9800,3.0800,2.9000,203.7699,302,-1.2200,39,-15.5222,-22.0743,-18.2380,1.9287,-24.1762,14.0734,-23.9700,普通轮动,普通轮动,-3.0000,-19.5564,-12.7927,0.8902,0.6694,核心科技
2026-07-17,BK1468,建筑材料,装修建材,其他建材Ⅲ,264,-3.1500,4488.0700,4515.0400,4340.8700,4349.6000,3.8800,1.4800,13.1178,195,0.2300,-69,-2.9033,-8.4262,-10.6699,-11.5670,-22.8052,-7.0061,-7.8390,普通轮动,普通轮动,6.2000,-5.4479,0.2547,0.4884,0.7521,非核心科技
2026-07-17,BK1341,房地产,房地产服务,房产租赁经纪,265,-3.2200,1252.0100,1273.8200,1212.5200,1215.3100,4.8800,1.8300,2.4490,190,0.2600,-75,-1.2929,-4.3380,-12.8487,-30.9806,-39.7356,-26.3072,-0.9764,普通轮动,普通轮动,10.6000,-1.1552,1.9912,0.4344,1.0604,非核心科技
2026-07-17,BK1538,轻工制造,家居用品,瓷砖地板,266,-3.2300,1354.2600,1361.6000,1309.3200,1312.9800,3.8500,1.6700,8.5055,271,-0.5700,5,-7.0050,-7.7675,-6.6231,-4.5024,-20.2014,-9.7140,-3.1679,普通轮动,普通轮动,2.8000,-4.6889,-3.9010,0.6178,0.6921,非核心科技
2026-07-17,BK1333,电子,光学光电子,LED,267,-3.2500,7056.6300,7063.2800,6818.5800,6844.9000,3.4600,2.6300,58.6962,273,-0.5800,6,-13.5282,-18.6517,-17.8701,-20.3036,-24.7348,6.2050,-22.3278,普通轮动,普通轮动,-3.8000,-15.9191,-10.6235,0.8682,0.7567,核心科技
2026-07-17,BK1305,电力设备,电池,燃料电池,268,-3.2700,261.3000,261.3000,250.6000,251.9100,4.1100,1.0500,0.3560,262,-0.4500,-6,-8.6226,-10.1131,-11.7981,-30.5600,-37.6968,-14.4949,-8.4774,普通轮动,普通轮动,7.7000,-7.0744,-5.5335,0.6036,0.5491,非核心科技
2026-07-17,BK1615,有色金属,工业金属,铜,269,-3.2800,3382.2400,3383.1000,3268.4200,3311.4800,3.3500,1.1400,145.0797,318,-2.2600,49,-7.2821,-10.8033,-20.5874,-17.1965,-26.8003,-9.8547,-10.1462,普通轮动,普通轮动,0.5000,-7.7784,-4.1379,0.6196,0.7401,非核心科技
